sourceur;full_address;Identifiant;Date de dernière modification;Nom;Label;Label Net-Public;Demande de labellisation Net-Public;Site Web;N° et libellé de voie;Code Insee commune;Code postal;Localité;Téléphone;Email;Latitude;Longitude;Précision;Personne à contacter;Services proposés;accompagnement;formation;acces libre;non;ACC NR;Nombre d'animateurs;Numéro DUI;Photo;Statut;Autre label;N° et libellé de voie.1;Horaires d'ouverture;lundi;mardi;mercredi;jeudi;vendredi;samedi;dimanche;JOURS NR;Entrée - Accès [Accessibilité];Équipement;Entrée - Ouverture de porte [Accessibilité];Entrée - Obstacle à la porte d'entrée [Accessibilité];Circulation - Circulation dans les allées [Accessibilité];Circulation - Accès en fauteuil dans tout le lieu [Accessibilité];Circulation - Ascenseurs (dimensions) [Accessibilité];Services et équipements - Sanitaires [Accessibilité];Services et équipements - Personnel formé à l'accueil des personnes en situation de handicap [Accessibilité];Services et équipements - Personnel initié à la langue des signes [Accessibilité];Extérieur - Place de parking réservée [Accessibilité];Extérieur - Places GIC/GIR à proximité [Accessibilité];Extérieur - Transports accessibles à proximité [Accessibilité];Tarif;Photo.1;Photo.2;Photo.3;N° et libellé de voie.2;Code Insee commune.1;Code postal.1;Localité.1;N° et libellé de voie.3;Circulation - Signalétique adaptée [Accessibilité];Services et équipements - Hauteur adaptée des comptoirs / guichets [Accessibilité];services et équipements - Personnel formé à l'accueil des personnes en situation de handicap [Accessibilité];Services et équipements - Place réservée au PMR [Accessibilité];Extérieur - Enseigne suffisamment lisible et visible [Accessibilité];Spécificité territoriale;Circulation - Ascenseurs (adaptations) [Accessibilité];Photo.4;Photo.5;Photo.6;Photo.7;Photo.8;Flux d'actualité;Courriel;Horaires initiations et ateliers;Entrée - Accès contrôlé [Accessibilité];Circulation - Escaliers [Accessibilité];Services et équipements - Visites adaptées aux personnes ayant une déficience [Accessibilité];Entrée - Largeur de porte en cm [Accessibilité];Circulation - Guidage [Accessibilité];Blog;Extérieur - Trottoirs (Obstacles) [Accessibilité];Entrée - En cas de présence d'une marche, préciser sa hauteur en cm [Accessibilité];Rue, Voie, Chemin;Rue, Voie, Chemin.1;Fédération Nationale de Sport Numérique;Ateliers;Espace Public Numérique (EPN des Yvelines);Commentaire;Intitulé;Autre Site Web;Texte long;N° et libellé de voie.4;N° et libellé de voie.5;Code Insee commune.2;Code postal.2;Localité.2;Site Web2;Vidéo;Circulation - Plan du lieu [Accessibilité];NETPUBLIC;Site Web de Formation ORDIDACTIC60;Vidéo.1;Visio-accueil Pôle-Emploi;Le blog de la médiathèque;Fax;Ce flux présente les actualités locales de l'Espace Informatique Cyber-base®;Ce flux affiche les programmes des ateliers qui sont planifiés à l'Espace Informatique Cyber-base®;Services proposés.1;Villes Internet;Accueil de jeunes;Accueil de seniors;Organisation d'évènements;Centre d'Animation des Portes Ferrées;Personne à contacter.1;Image;N° et libellé de voie.6;Mission;latitude;longitude;result_label;result_score;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode
Gironde;13, 15 Rue Waldeck Rousseau 33500 LIBOURNE;4f340207de77fe55ff000e5f;14/02/2012;Association ARLEP;;0;0;;13, 15 Rue Waldeck Rousseau;33243;33500;LIBOURNE;+33 5 57 74 00 29;arlep@libertysurf.fr;44.917178;-0.24558;8;M. DUPOUY ALAIN;;0;0;0;0;NR;;6613;"<image alt=""Notre espace info"" height=""400"" src=""http://delegation.internet.gouv.fr/bddui/api/images/photos_epn/4720762.jpg"" />";;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;"<image alt=""Nos cours quotidiens"" height=""400"" src=""http://delegation.internet.gouv.fr/bddui/api/images/photos_epn/7557363.jpg"" />";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.917147;-0.245482;15 Rue Waldeck Rousseau 33500 Libourne;0.87;housenumber;ADRNIVX_0000000276113851;15;Rue Waldeck Rousseau;;33500;Libourne;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33243
Gironde;Place des Récollets Médiathèque CONDORCET 33500 LIBOURNE;4f340218de77fe55ff000fbf;13/03/2012;Cyber-base de Libourne;Cyber-base;1;0;http://libourne.cyber-base.org;Place des Récollets Médiathèque CONDORCET;33243;33500;LIBOURNE;+33 5 57 55 57 42;libourne@cyber-base.org;44.9144918241;-0.2415717726;9;MAURY  Jérôme;"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet
Démarches administratives
Vie quotidienne (achats, loisirs, …)";1;27;0;0;;1;7302;"<p>
	<img alt=""Cyber-Base Libourne"" height=""400"" src=""http://delegation.internet.gouv.fr/bddui/api/images/photos_epn/3343097.jpg"" /></p>";;;;"Consultation Libre et Renseignements:
Mardi 10h/17h45
Mercredi 10h/12h et 14h/17h45
Vendredi 10h/12h et 16h/18h
Samedi 11h/16h45

Ateliers d'initiation (réservation obligatoire):
Jeudi 10h/11h45 (pour les groupes)
Vendredi de 14h/15h, 15h/16h et 18h19h
Samedi 10h/11h";0;2;3;4;5;6;0;;;5 PC;;;;;;;;;;;;"Tarif commun Médiathèque/Espace Informatique

Abonnement Adulte 17€/ans
Hors Libourne 34€/ans

Gratuité (domiciliation Libourne) pour les 0/18ans, Etudiant, Demandeur d'emploi, adulte percevant l'A.A.H., Professionnel enseignant, élève scolarisé à Libourne.
Hors Libourne 11€";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.898401;-0.24047;Avenue de Condat 33500 Libourne;0.4;street;33243_XXXX_b68380;;Avenue de Condat;;33500;Libourne;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33243
Gironde;53 rue Victor Hugo 33500 LIBOURNE;4f34022fde77fe55ff00118f;14/02/2012;Habitat Jeunes en Pays Libournais ( HAJPL);;0;0;http://hajpl.free.fr/;53 rue Victor Hugo;33243;33500;LIBOURNE;+33 5 57 25 98 15;cllaj.libourne@wanadoo.fr;44.915304;-0.245825;8;;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;7894;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.915168;-0.245643;53 Rue Victor Hugo 33500 Libourne;0.93;housenumber;ADRNIVX_0000000276117690;53;Rue Victor Hugo;;33500;Libourne;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33243
Gironde;Résidence Les Vieux Tilleuls – Bat. C 33500 Libourne;243D;;Association Multimicro;EPN;Informatique;;www.multimicro.org;Résidence Les Vieux Tilleuls – Bat. C;243;33500;Libourne;05 57 51 80 36;contact@multimicro.org;;;;Jean Dauwe;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.903477;-0.211892;Résidence du Vieux Tilleul 33500 Libourne;0.65;locality;33243_XXXX_d97da2;;Résidence du Vieux Tilleul;;33500;Libourne;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33243
Gironde;13-15 rue Waldeck Rousseau 33500 Libourne;243B;;ARLEP (Atelier Régional Libournais d'Education Populaire);PAPI;EducPop;;;13-15 rue Waldeck Rousseau;243;33500;Libourne;05 57 74 00 29;arlep@libertysurf.fr;;;;;;0;0;0;0;NR;;;;;;;Lundi/mercredi/jeudi/vendredi : 9h30-12h30/14h-18h mardi : 14h-18h;1;2;3;4;5;0;0;;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.917147;-0.245482;15 Rue Waldeck Rousseau 33500 Libourne;0.87;housenumber;ADRNIVX_0000000276113851;15;Rue Waldeck Rousseau;;33500;Libourne;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33243
Gironde;32 34 rue Chanzy – Résidence Loubat 33500 Libourne;243C;;HAJPL (Habitat Jeunes en Pays Libournais);PAPI;EducPop;;hajpl.free.f;32 34 rue Chanzy – Résidence Loubat;243;33500;Libourne;05 57 25 73 39;cllaj.libourne@wanadoo.fr;;;;;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.916086;-0.23778;34 Rue Chanzy 33500 Libourne;0.54;housenumber;ADRNIVX_0000000276117037;34;Rue Chanzy;;33500;Libourne;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33243
Gironde;Résidence Quilliot – 33, Allée Robert Boulin 33500 Libourne;243E;;BIJ;PAPI;Jeunesse;;www.ville-libourne.fr;Résidence Quilliot – 33, Allée Robert Boulin;243;33500;Libourne;05 57 74 06 52;bij@mairie-libourne.fr;;;;;;0;0;0;0;NR;;;;;;;Lundi/vendredi :14h-18h30 Mardi/mercredi/jeudi : 9h-12h/14h-18h30;1;2;3;4;5;0;0;;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.917499;-0.240716;33 Allée Robert Boulin 33500 Libourne;0.62;housenumber;ADRNIVX_0000000276113457;33;Allée Robert Boulin;;33500;Libourne;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33243
Gironde;" 33430 Lignan-de-Bazas";244A;;Mairie;PAPI;Services publics;;;;244;33430;Lignan-de-Bazas;05 56 25 02 31;mairiedelignandebazas@wanadoo.fr;;;;;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.430655;-0.279827;Lignan-de-Bazas;0.92;municipality;33244;;Lignan-de-Bazas;;33430;Lignan-de-Bazas;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33244
Gironde;Avenue des Glaïeuls 33310 LORMONT;4f3401a4de77fe55ff000595;14/02/2012;Point Animation Carriet;Espace Public Numérique Bas Normand (EPN BN);1;0;;Avenue des Glaïeuls;33249;33310;LORMONT;+33 5 56 74 67 30;sports@ville-lormont.fr;44.88491;-0.524321;6;"serge tsithambwe
samir khemissat";"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;9926;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.885347;-0.524196;Rue des Glaïeuls 33310 Lormont;0.79;street;33249_XXXX_87b8b4;;Rue des Glaïeuls;;33310;Lormont;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33249
Gironde;Château des Iris chemin des Iris 33310 LORMONT;4f340234de77fe55ff001203;14/02/2012;Maison de l'Enfance des Iris;Espace Public Numérique Bas Normand (EPN BN);1;0;;Château des Iris chemin des Iris;33249;33310;LORMONT;+33 5 56 38 74 93;cgcvl@wanadoo.fr;44.875843;-0.518292;4;sarr abdou;"Initiation Internet et multimédia
Perfectionnement, accompagnement de projets";1;1;0;0;;1;8029;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.868381;-0.531359;Chemin des Iris 33310 Lormont;0.57;street;33249_XXXX_a2f510;;Chemin des Iris;;33310;Lormont;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33249
Gironde;Pôle culturel et sportif du Bois Fleuri, rue Lavergne 33310 LORMONT;4f3401dcde77fe55ff000a77;14/02/2012;Médiathèque  Municipale;Espace Régional Internet Citoyen (ERIC, PACA);1;0;http://mediatheque.lormont.fr/;Pôle culturel et sportif du Bois Fleuri, rue Lavergne;33249;33310;LORMONT;+33 5 56 74 59 80;bibliotheque@ville-lormont.fr;44.875843;-0.518292;4;casareggio fabrice;"Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique ";1;1;0;0;;2;4445;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.87689;-0.522142;Rue Lavergne 33310 Lormont;0.37;street;33249_0470_c9c990;;Rue Lavergne;;33310;Lormont;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33249
Gironde;Espace Montaigne, rue Montaigne 33310 Lormont;249C;;CCAS;PAPI;Services publics;;www.lormont.fr;Espace Montaigne, rue Montaigne;249;33310;Lormont;05 57 77 63 60;ccas@ville-lormont.fr;;;;Anne-Marie Ferrier;;0;0;0;0;NR;;;;;;;Lundi/mardi/jeudi/vendredi : 17h-19h Mercredi/samedi : 14h-18h;1;2;3;4;5;6;0;;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.872099;-0.5161;Rue Michel de Montaigne 33310 Lormont;0.51;street;33249_XXXX_b2b81f;;Rue Michel de Montaigne;;33310;Lormont;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33249
Gironde;Rue des Gravieres 33310 Lormont;249B;;BIJ – Point Cyb;EPN;Jeunesse;;http://pointcyb.lormont.fr;Rue des Gravieres;249;33310;Lormont;05 56 74 21 58;pointcyb@ville-lormont.fr;;;;;;0;0;0;0;NR;;;;;;;Lunndi au vendredi : 16h30-19h sauf mercredi 14h-19h;0;0;3;0;5;0;0;;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.872216;-0.520642;Rue des Gravières 33310 Lormont;0.93;street;33249_0380_ed8015;;Rue des Gravières;;33310;Lormont;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33249
Gironde;" 33840 Lucmau";255A;;Mairie;PAPI;Services publics;;;;255;33840;Lucmau;05 56 65 22 65;mairie.lucmau@wanadoo.fr;;;;;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.341501;-0.308559;Lucmau;0.92;municipality;33255;;Lucmau;;33840;Lucmau;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33255
Gironde;5 bis place Jean Moulin 33240 Lugon-et-l'Ile-du-Carnay;259A;;Bibliotheque municipale;;Bibliothèque;;;5 bis place Jean Moulin;259;33240;Lugon-et-l'Ile-du-Carnay;05 57 84 33 32;bibliothequedelugon@wanadoo.fr;;;;Marie-José de Souza;;0;0;0;0;NR;;;;;;;mercredi/Samedi : 14h-18h vendredi : 20h-23h (Vacances Scolaires, lundi au vendredi : 14h-18h mercredi : 20h-23h);1;2;3;4;5;6;0;;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.95744;-0.341571;Place Jean Moulin 33240 Lugon-et-l'Île-du-Carnay;0.81;street;33259_XXXX_1ff679;;Place Jean Moulin;;33240;Lugon-et-l'Île-du-Carnay;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33259
Gironde;4 avenue République Maison Pereire 33380 MARCHEPRIME;4f3401aede77fe55ff000690;14/02/2012;Bibliothèque Muncipale;;0;0;;4 avenue République Maison Pereire;33555;33380;MARCHEPRIME;+33 5 57 71 18 70;;44.696387;-0.857765;4;;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;10198;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.689968;-0.856062;4 Résidence Pereire 33380 Marcheprime;0.48;housenumber;ADRNIVX_0000000276468452;4;Résidence Pereire;;33380;Marcheprime;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33555
Gironde;2 rue Jacques Blieck 33380 MARCHEPRIME;4f3401aede77fe55ff00068f;14/02/2012;PIJ;;0;0;;2 rue Jacques Blieck;33555;33380;MARCHEPRIME;+33 5 57 71 50 80;sce.emploi@ville-marcheprime.fr;44.692021;-0.853534;8;;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;10197;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.692493;-0.853714;2 Rue Jacques Blieck 33380 Marcheprime;0.91;housenumber;ADRNIVX_0000000276476589;2;Rue Jacques Blieck;;33380;Marcheprime;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33555
Gironde;Place de la République 33127 MARTIGNAS SUR JALLE;4f34022fde77fe55ff001190;14/02/2012;Centre communal d'actions sociales (CCAS);;0;0;;Place de la République;33273;33127;MARTIGNAS SUR JALLE;+33 5 57 97 00 51;ccas-de-martignas@wanadoo.fr;44.839676;-0.77441;6;;;0;0;0;0;NR;;7895;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.839357;-0.775295;Avenue de la République 33127 Martignas-sur-Jalle;0.76;street;33273_XXXX_c0554c;;Avenue de la République;;33127;Martignas-sur-Jalle;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33273
Gironde;École Jean de la Fontaine - Avenue de Verdun 33127 Martignas-sur-Jalle;273B;;Club micro;PAPI;Informatique;;clubmicro.free.fr;École Jean de la Fontaine - Avenue de Verdun;273;33127;Martignas-sur-Jalle;06 08 99 59 06 ou 05 56 13 88 16;d.gratias@free.fr;;;;Denis GRATIAS;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.842756;-0.783875;Avenue de Verdun 33127 Martignas-sur-Jalle;0.56;street;33273_XXXX_e8f8a2;;Avenue de Verdun;;33127;Martignas-sur-Jalle;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33273
Gironde;Bourg 33210 Mazères;279A;;Bibliothèque municipale;PAPI;Bibliothèque;;;Bourg;279;33210;Mazères;05 56 62 84 23;biblimazeres@wanadoo.fr;;;;;;0;0;0;0;NR;;;;;;;Mardi, jeudi Vendredi : 16h-19h Mercredi : 10h30-12h / 14h-18h Samedi : 10h-16h;0;2;3;4;5;6;0;;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.494256;-0.260668;Le Bourg 33210 Mazères;0.78;street;33279_B012_5d80e5;;Le Bourg;;33210;Mazères;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33279
Gironde;8 rue de la tour de Veyrines 33700 MERIGNAC;4f3401afde77fe55ff000693;08/03/2013;Domaine de Fantaisie - centre d'animation des Eyquems;;0;0;http://www.domainedefantaisie.com/;8 rue de la tour de Veyrines;33281;33700;MERIGNAC;+33 5 56 97 98 52;animationddf@orange.fr;44.8257425219;-0.6450092265;9;;Initiation Internet et multimédia;0;1;0;0;;1;10201;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.827273;-0.646072;8 Chemin de la Tour de Veyrines 33700 Mérignac;0.72;housenumber;ADRNIVX_0000000276289219;8;Chemin de la Tour de Veyrines;;33700;Mérignac;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33281
Gironde;Rue pierre Loti 33700 MERIGNAC;4f3401aede77fe55ff000691;14/02/2012;Centre d'animation des Pins Cap léo;;0;0;;Rue pierre Loti;33281;33700;MERIGNAC;+33 5 56 34 05 60;capleo33@orange.fr;45.694909;-0.068227;4;;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;10199;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.856313;-0.658175;Rue Pierre Loti 33700 Mérignac;0.92;street;33281_2310_e29b7e;;Rue Pierre Loti;;33700;Mérignac;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33281
Gironde;Avenue de la chapelle Sainte Bernadette 33700 MERIGNAC;4f3401aede77fe55ff000692;14/02/2012;Centre socio-culturel d'Arlac;;0;0;;Avenue de la chapelle Sainte Bernadette;33281;33700;MERIGNAC;+33 5 56 99 55 33;;45.694909;-0.068227;4;;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;10200;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.822567;-0.622879;Avenue de la Chapelle Sainte-Bernadette 33700 Mérignac;0.92;street;33281_XXXX_809c69;;Avenue de la Chapelle Sainte-Bernadette;;33700;Mérignac;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33281
Gironde;19 Place Charles de Gaulle 33700 MERIGNAC;4f340189de77fe55ff000316;14/02/2012;Médiathèque Cyberbase de Mérignac;"Point Cyb
Cyber-base";1;0;http://merignac.cyber-base.org/;19 Place Charles de Gaulle;33281;33700;MERIGNAC;+33 5 57 00 02 20;mediatheque.cyberbase@merignac.com;45.694909;-0.068227;4;"DESIREE  Denise
EGEA  Laetitia";"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique 
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet
Démarches administratives";1;27;0;0;;3;9224;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.842188;-0.64717;19 Place Charles de Gaulle 33700 Mérignac;0.93;housenumber;ADRNIVX_0000000354010959;19;Place Charles de Gaulle;;33700;Mérignac;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33281
Gironde;56, rue Armand Gayral 33700 MERIGNAC;4f34022fde77fe55ff001191;14/02/2012;Amicale Laïque La Glacière;;0;0;;56, rue Armand Gayral;33281;33700;MERIGNAC;+33 5 56 96 62 65;alg-merignac@wanadoo.fr;45.694909;-0.068227;4;;;0;0;0;0;NR;;7896;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.836203;-0.619591;56 Rue Armand Gayral 33700 Mérignac;0.93;housenumber;ADRNIVX_0000000276268666;56;Rue Armand Gayral;;33700;Mérignac;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33281
Gironde;3 Ave Victor Hugo 33700 Mérignac;281C;;Transrock – Krakatoa;PAPI;Culture;;www.krakatoa.org;3 Ave Victor Hugo;281;33700;Mérignac;05 56 24 34 29;transrock@krakatoa.org;;;;Didier Estèbe;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.823628;-0.62452;3 Avenue Victor Hugo 33700 Mérignac;0.85;housenumber;ADRNIVX_0000000276298150;3;Avenue Victor Hugo;;33700;Mérignac;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33281
Gironde;Médiathèque Place Charles de Gaulle BP 90 012 33072 Mérignac;281E;;BIJ;PAPI;Jeunesse;;www.merignac.com;Médiathèque Place Charles de Gaulle BP 90 012;281;33072;Mérignac;05 57 00 02 40;"bij@merignac.com ";;;;;;0;0;0;0;NR;;;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;Gratuit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.842188;-0.64717;Place Charles de Gaulle 33700 Mérignac;0.52;street;33281_XXXX_4403d4;;Place Charles de Gaulle;;33700;Mérignac;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33281
Gironde;1 allée de la plage 33380 MIOS;4f3401f4de77fe55ff000cac;14/02/2012;PIJ;;0;0;;1 allée de la plage;33284;33380;MIOS;+33 5 56 26 63 30;pij.mios@wanadoo.fr;44.605109;-0.94191;6;Arnaud LALANNE;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;5842;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.604705;-0.942151;1 Allée de la Plage 33380 Mios;0.91;housenumber;ADRNIVX_0000002002931476;1;Allée de la Plage;;33380;Mios;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33284
Gironde;1 Place Pierre de Brach Mairie 33450 MONTUSSAN;4f3401aade77fe55ff00062f;14/02/2012;Bibliothèque;;0;0;;1 Place Pierre de Brach Mairie;33293;33450;MONTUSSAN;+33 5 56 72 88 42;bibliotheque-montussan@wanadoo.fr;44.885913;-0.427733;4;Claire Oger;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;10090;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.882036;-0.428002;Place Pierre de Brach 33450 Montussan;0.73;street;33293_XXXX_bc0e0f;;Place Pierre de Brach;;33450;Montussan;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33293
Gironde;23 route Cure Mairie 33450 MONTUSSAN;4f3401aede77fe55ff000684;14/02/2012;Bibliothèque;;0;0;;23 route Cure Mairie;33293;33450;MONTUSSAN;+33 5 56 72 88 42;bibliotheque-montussan@wanadoo.fr;44.885913;-0.427733;4;;"Accompagnement individuel
Initiation Internet et multimédia";1;27;0;0;;1;10186;;;;;;0;0;0;0;0;0;0;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.883623;-0.424575;Route de la Cure 33450 Montussan;0.59;street;33293_XXXX_0345ab;;Route de la Cure;;33450;Montussan;33, Gironde, Nouvelle-Aquitaine (Aquitaine);33293
